"staid","year","fertTN","manureTN","fertTP","manureTP"
"01549760",2008,2778267.2553,3505522.8759,501119.2938,797464.2142
"01549760",2009,3236877.6549,3600258.4622,373045.4936,825536.3012
"01549760",2010,2652108.8157,3709394.0712,341885.8692,853608.3934
"01549760",2011,2445395.2343,3814085.8099,313474.4912,881680.4835
"01549760",2012,2401598.3882,3905438.8599,315546.457,909752.5705
"01553500",1985,3843887.1021,6874972.6803,1352416.8083,1546972.8049
"01553500",1986,3481725.9417,6823049.8177,1230404.5426,1540756.9222
"01553500",1987,4325966.9576,6789237.8566,1391155.9921,1534541.0432
"01553500",1988,4242849.2568,6772326.9913,1385281.6688,1534784.1274
"01553500",1989,4063837.1366,6751676.0927,1327788.4953,1535027.2175
"01553500",1990,4258052.9816,6711773.2423,1328582.0677,1535270.3009
"01553500",1991,4168047.4368,6701364.2847,1298919.9032,1535513.3902
"01553500",1992,4050957.3642,6676046.3933,1384649.7066,1535756.4744
"01553500",1993,5625978.8072,6715939.879,1863111.8023,1543504.0101
"01553500",1994,6125559.6768,6738160.3876,1732955.782,1551251.5496
"01553500",1995,5526876.2237,6721965.6125,1649471.3748,1558999.0876
"01553500",1996,6200709.4051,6759355.343,1482456.8431,1566746.6325
"01553500",1997,6354919.2206,6786614.382,1620258.4255,1574494.168
"01553500",1998,6349134.7957,6905010.54,1532726.4492,1623870.1814
"01553500",1999,5978722.4522,7015440.0325,1286048.9295,1673246.2034
"01553500",2000,6256659.9096,7121936.8027,1528987.1776,1722622.216
"01553500",2001,4849531.5209,7291558.4859,1053988.7536,1771998.2276
"01553500",2002,6520818.4661,7381736.8106,1317602.7114,1821374.2463
"01553500",2003,3732339.4626,7267981.609,758144.1415,1788902.3822
"01553500",2004,4605657.3237,7123839.5192,891276.3713,1756430.5219
"01553500",2005,4597629.3721,6981255.8332,801702.1568,1723958.6496
"01553500",2006,4932565.5814,6835281.5507,892509.4384,1691486.7965
"01553500",2007,5712944.3957,6719891.0449,802923.5671,1659014.9386
"01553500",2008,4856495.4702,6881715.9102,885951.3318,1702608.7646
"01553500",2009,5845768.6607,7027301.3183,679120.5489,1746202.595
"01553500",2010,4873983.9291,7174549.9871,636409.4947,1789796.4252
"01553500",2011,4514502.5792,7352181.8991,585852.9061,1833390.2565
"01553500",2012,4560533.7748,7481648.1378,597375.4715,1876984.0864
"01555000",1985,520393.6282,776968.1919,183093.0441,168349.714
"01555000",1986,443169.982,778434.2203,156591.2969,168690.0553
"01555000",1987,527102.7401,779926.0473,169499.7911,169030.396
"01555000",1988,512404.466,780149.6071,169611.1896,168671.5144
"01555000",1989,488875.6066,773029.5309,162188.6421,168312.6325
"01555000",1990,517341.2287,773253.0907,162514.3,167953.7508
"01555000",1991,504022.5971,767673.2607,157615.1974,167594.8706
"01555000",1992,487827.4,766381.5626,168781.2138,167235.9883
"01555000",1993,673028.9582,779891.1095,223358.255,170849.1005
"01555000",1994,724594.2845,791884.6193,206852.3865,174462.2127
"01555000",1995,636997.5275,805394.1038,191819.6326,178075.325
"01555000",1996,706431.0535,817412.6952,172085.2602,181688.437
"01555000",1997,721534.8594,830922.2412,187632.6911,185301.5498
"01555000",1998,714434.1774,834260.3154,175391.9556,188348.2024
"01555000",1999,659574.8252,843428.4502,145008.5054,191394.8565
"01555000",2000,683782.3416,846766.4635,170151.3437,194441.5104
"01555000",2001,517474.7944,855933.7883,114374.0286,197488.1648
"01555000",2002,688612.6248,859271.9552,142252.3851,200534.8178
"01555000",2003,380588.2999,853724.4947,79033.2744,199748.247
"01555000",2004,474449.8463,842372.1152,94308.1975,198961.6749
"01555000",2005,462127.1396,836823.8773,83026.2109,198175.104
"01555000",2006,508004.4629,829761.2347,93910.5197,197388.5327
"01555000",2007,617203.2085,818408.7937,85859.0811,196601.9615
"01555000",2008,521041.9101,834918.9622,96721.931,199902.1299
"01555000",2009,652840.6828,847114.3105,76702.0851,203202.2981
"01555000",2010,552470.3207,863598.5558,73380.8348,206502.4655
"01555000",2011,509589.6061,880108.785,67204.2954,209802.6333
"01555000",2012,527961.2262,890788.9228,68892.5553,213102.8022
"01562000",1985,1198460.8914,2165726.8921,421661.3663,457706.5291
"01562000",1986,1100711.1422,2166502.153,388987.9756,452573.6109
"01562000",1987,1307638.8088,2135405.6731,420495.578,447440.6917
"01562000",1988,1272643.1257,2138057.3417,421486.6422,450431.0935
"01562000",1989,1215612.2335,2171464.0352,403577.9741,453421.4956
"01562000",1990,1288962.0543,2174158.5442,405047.3558,456411.897
"01562000",1991,1257374.2593,2176810.2093,393278.5935,459402.2968
"01562000",1992,1218692.2092,2179123.3931,421963.968,462392.6996
"01562000",1993,1617683.1707,2178164.1716,536927.5255,465945.6496
"01562000",1994,1674490.8492,2209119.3951,478260.2133,469498.5999
"01562000",1995,1414190.3716,2208938.3974,426027.7816,473051.5505
"01562000",1996,1506871.1926,2238737.1862,367328.5257,476604.502
"01562000",1997,1478966.0034,2238553.2259,384776.5258,480157.4538
"01562000",1998,1472078.6059,2210828.2169,361533.7527,474441.0146
"01562000",1999,1365935.4901,2151665.4345,300488.892,468724.5766
"01562000",2000,1424267.8356,2092462.7592,354623.8062,463008.1403
"01562000",2001,1083553.8232,2033641.2722,239673.4946,457291.7006
"01562000",2002,1450875.0153,2005574.9677,300111.5517,451575.2637
"01562000",2003,799752.6693,2037302.4745,166323.1536,462248.6079
"01562000",2004,997176.9376,2100904.8474,198595.7242,472921.9512
"01562000",2005,968850.7236,2132632.3498,174482.4174,483595.2943
"01562000",2006,1065922.2494,2196613.0945,197435.781,494268.638
"01562000",2007,1632680.4857,2228340.5995,226637.0435,504941.9823
"01562000",2008,1366682.085,2229789.8717,254649.7064,514367.9316
"01562000",2009,1714954.6881,2263055.4515,201964.8385,523793.8747
"01562000",2010,1444855.967,2294786.0725,192594.2014,533219.8227
"01562000",2011,1320556.6028,2296955.1627,174753.8877,542645.768
"01562000",2012,1363356.343,2328725.6713,177758.2253,552071.7142
"01567000",1985,4940321.974,9918774.8509,1738181.4211,2150635.5083
"01567000",1986,4158824.694,9965812.9531,1469651.74,2157575.2126
"01567000",1987,4984327.4191,10003188.0425,1602816.5826,2164514.9166
"01567000",1988,4920081.469,10058040.3715,1624869.0973,2182494.1657
"01567000",1989,4761019.8465,10134026.4402,1575775.2286,2200473.4147
"01567000",1990,5100150.6482,10173093.025,1600561.8219,2218452.6614
"01567000",1991,5040569.1567,10231599.0396,1575532.7455,2236431.9106
"01567000",1992,4948629.2063,10291622.4317,1709571.3937,2254411.1619
"01567000",1993,6642174.1218,10471934.012,2203713.0662,2307636.1427
"01567000",1994,6961943.8153,10663317.7562,1984917.224,2360861.1247
"01567000",1995,5974143.94,10847995.1217,1796469.2738,2414086.1073
"01567000",1996,6452981.7752,11070379.1492,1567039.0872,2467311.0924
"01567000",1997,6413707.7626,11249339.2022,1661848.3012,2520536.0763
"01567000",1998,6389515.1238,11296823.264,1563751.9194,2567514.9888
"01567000",1999,5946554.3742,11327320.7835,1302206.9566,2614493.9064
"01567000",2000,6205372.3405,11349203.9828,1539188.916,2661472.8242
"01567000",2001,4739884.9635,11387688.9251,1044606.5089,2708451.7403
"01567000",2002,6352173.1327,11435843.5064,1307617.3247,2755430.6559
"01567000",2003,3529229.7741,11563996.6276,730317.9135,2788756.0971
"01567000",2004,4391170.5767,11713264.9293,869257.8388,2822081.5281
"01567000",2005,4291916.9079,11828737.6245,767571.3173,2855406.9603
"01567000",2006,4696981.0588,11992759.0103,865653.1537,2888732.4023
"01567000",2007,6305677.0341,12141881.2585,877642.0166,2922057.8409
"01567000",2008,5303171.2654,12146340.5892,983651.9865,2931917.8017
"01567000",2009,6606091.6184,12203107.3594,775769.9634,2941777.753
"01567000",2010,5562595.181,12272254.9234,738320.8889,2951637.715
"01567000",2011,5108126.399,12304479.3349,673202.1185,2961497.6716
"01567000",2012,5259903.8032,12343215.8283,686464.3554,2971357.6321
"01568000",1985,371291.4746,586955.5106,130633.5331,146327.9113
"01568000",1986,295482.0924,595589.3117,104349.7964,148779.0232
"01568000",1987,349902.9553,604223.1177,112517.4169,151230.1371
"01568000",1988,342042.3534,595600.1117,113395.9512,150245.3294
"01568000",1989,328323.1287,586975.3106,109119.9052,149260.5198
"01568000",1990,350164.1971,586978.9106,110087.674,148275.7125
"01568000",1991,343214.5344,578355.9046,107374.9595,147290.9046
"01568000",1992,334249.1627,578359.5046,115828.8034,146306.0972
"01568000",1993,432477.776,612880.2784,143564.7241,156767.2976
"01568000",1994,435350.382,647401.05,124410.4596,167228.4983
"01568000",1995,356428.9945,681921.7775,107429.6243,177689.6999
"01568000",1996,367589.3622,716442.5506,89688.4622,188150.8996
"01568000",1997,348364.5964,742334.9628,90696.1481,198612.1008
"01568000",1998,357312.5519,776852.0462,87822.9752,213212.7967
"01568000",1999,341749.1841,811369.2617,75280.6703,227813.4924
"01568000",2000,367941.4526,837256.2765,91734.4699,242414.1882
"01568000",2001,289086.0499,871773.3134,64034.5731,257014.8839
"01568000",2002,400609.4924,906290.5323,83044.6659,271615.5786
"01568000",2003,220083.9573,932175.7454,45871.7049,279545.11
"01568000",2004,274760.5024,958059.0689,54860.9407,287474.6401
"01568000",2005,266440.9184,983944.2811,48118.2478,295404.171
"01568000",2006,293883.8024,1009827.6046,54538.2888,303333.7008
"01568000",2007,399473.1306,1035712.8177,55438.6644,311263.2323
"01568000",2008,341828.8032,1027088.0117,63725.9837,305927.8475
"01568000",2009,439940.9994,1027093.4117,51829.9058,300592.4623
"01568000",2010,380488.2083,1018470.4999,50751.086,295257.0777
"01568000",2011,357364.7721,1009845.6046,47326.6323,289921.692
"01568000",2012,380457.8789,1009851.0046,49595.0299,284586.3074
"01570000",1985,1589195.745,3297257.0686,559135.712,756694.7578
"01570000",1986,1292808.3478,3319676.7473,456777.1468,765745.2416
"01570000",1987,1560797.1573,3342096.5064,501911.0938,774795.726
"01570000",1988,1507892.3602,3364516.1843,496613.594,776296.656
"01570000",1989,1427055.1312,3354052.9478,470652.1884,777797.5867
"01570000",1990,1489038.1948,3368999.4514,466500.948,779298.5179
"01570000",1991,1438636.8678,3391419.2098,449234.7788,780799.4491
"01570000",1992,1379971.0363,3406365.6369,474956.6707,782300.3798
"01570000",1993,1949931.7609,3410849.1715,646544.806,786681.6679
"01570000",1994,2151755.8448,3415332.0905,612018.934,791062.957
"01570000",1995,1948441.891,3445225.0224,584630.7003,795444.2455
"01570000",1996,2210264.2017,3449708.5587,534481.6073,799825.5341
"01570000",1997,2300054.1601,3454191.7458,593603.8303,804206.8233
"01570000",1998,2230091.5314,3494547.9953,543598.1332,821661.716
"01570000",1999,2019571.8669,3560313.9088,439597.4377,839116.6077
"01570000",2000,2038645.5025,3593196.6369,502790.2998,856571.5013
"01570000",2001,1509525.264,3633552.9636,330598.1676,874026.3929
"01570000",2002,1944275.3535,3673909.1302,396353.7093,891481.2866
"01570000",2003,1099048.9558,3750138.3607,225121.6244,909481.0074
"01570000",2004,1363116.0202,3818894.068,266398.0517,927480.7298
"01570000",2005,1351438.6818,3895123.2977,238090.8227,945480.4531
"01570000",2006,1464162.0444,3938469.341,266824.2445,963480.1751
"01570000",2007,2304144.9406,4014698.5693,321687.5242,981479.8977
"01570000",2008,1933718.8384,4105873.9572,356675.1814,1007929.3692
"01570000",2009,2364964.6548,4229932.6076,276678.9475,1034378.84
"01570000",2010,1968300.8219,4328581.594,259702.1435,1060828.3101
"01570000",2011,1796951.3733,4419756.9023,235425.8462,1087277.7805
"01570000",2012,1818030.9118,4518405.7789,237619.2823,1113727.2522
"01571500",1985,458681.0152,756532.6205,161380.3318,187607.5743
"01571500",1986,357370.8293,753807.5058,126291.1105,188346.2547
"01571500",1987,450736.4815,753784.1057,144951.2377,189084.9368
"01571500",1988,438904.5561,751000.4917,142512.0293,188028.5834
"01571500",1989,416676.2299,745383.6722,135180.9003,186972.2302
"01571500",1990,429245.7856,742600.0713,133466.9361,185915.8767
"01571500",1991,416153.7666,739816.4715,129433.1658,184859.5237
"01571500",1992,400118.0876,739734.5715,135741.5723,183803.171
"01571500",1993,571037.3649,731509.681,188870.5262,181672.9352
"01571500",1994,639495.7957,723272.9887,180010.0068,179542.7003
"01571500",1995,597000.0553,723284.6887,177347.7047,177412.4649
"01571500",1996,686605.3811,715048.127,162622.6847,175282.2288
"01571500",1997,717478.4684,706823.193,181183.946,173151.9933
"01571500",1998,690192.5331,717831.7276,164935.5288,177959.9306
"01571500",1999,627057.2592,734375.2097,132800.0124,182767.8672
"01571500",2000,625704.4347,748097.086,150600.752,187575.8048
"01571500",2001,466754.4118,759105.6064,99767.4047,192383.7425
"01571500",2002,592911.7171,770114.1537,116658.8899,197191.6795
"01571500",2003,354615.5162,781245.283,70219.6846,199272.7428
"01571500",2004,434301.954,792364.6819,81322.373,201353.8044
"01571500",2005,448641.6061,803484.1249,75449.3316,203434.8675
"01571500",2006,469990.7752,811782.0057,82665.1246,205515.9302
"01571500",2007,766259.4381,822901.4198,108207.5555,207596.9931
"01571500",2008,650382.1127,828675.8759,117591.8077,209381.9147
"01571500",2009,761119.3434,839985.3229,87835.5359,211166.8366
"01571500",2010,623222.8649,845748.1372,80480.9257,212951.7592
"01571500",2011,573131.7829,851522.5928,73558.5121,214736.6807
"01571500",2012,562339.1254,857285.3633,73873.2349,216521.6034
"01573560",1985,1528557.9837,4431560.6803,537801.2509,1201842.8473
"01573560",1986,1275210.0349,4422185.5299,450571.6796,1198989.2389
"01573560",1987,1632332.8436,4404969.2557,524946.117,1196135.6295
"01573560",1988,1602350.3307,4526213.9345,518045.7487,1246159.5953
"01573560",1989,1531231.0068,4644937.8603,494473.3471,1296183.559
"01573560",1990,1581531.6607,4771502.8755,490760.0074,1346207.5244
"01573560",1991,1543757.0216,4888693.155,479686.9836,1396231.4895
"01573560",1992,1494634.8173,5011471.4759,505448.0383,1446255.4547
"01573560",1993,2001793.6415,5128275.2127,661542.1687,1493243.7149
"01573560",1994,2113671.4957,5267321.7254,592144.8101,1540231.9754
"01573560",1995,1883822.6559,5406368.5311,556458.8042,1587220.2361
"01573560",1996,2059090.0221,5523171.9553,480796.5622,1634208.4984
"01573560",1997,2038020.5855,5662218.8017,505469.9013,1681196.7584
"01573560",1998,2053613.6086,5702305.7126,484085.3169,1695526.9466
"01573560",1999,1978113.6557,5751500.7979,412562.7614,1709857.1361
"01573560",2000,2084440.3149,5791587.7952,496437.9209,1724187.3244
"01573560",2001,1660761.5246,5836995.3804,352496.9045,1738517.5154
"01573560",2002,2249284.9859,5880869.7456,440195.1194,1752847.7029
"01573560",2003,1355307.6339,5891843.4789,267124.6215,1747077.2555
"01573560",2004,1656799.6967,5897496.154,308385.2094,1741306.8093
"01573560",2005,1719936.9881,5908470.2446,287492.5097,1735536.3619
"01573560",2006,1792014.9817,5919443.9958,313755.021,1729765.9136
"01573560",2007,2229015.5149,5908174.6398,317464.641,1723995.4678
"01573560",2008,2001285.6486,6089587.8375,357425.8918,1775448.1063
"01573560",2009,2409765.2946,6254078.2833,276163.8376,1826900.7443
"01573560",2010,2080453.6731,6426409.9288,266473.7388,1878353.3834
"01573560",2011,2042848.4535,6590900.6353,260913.4813,1929806.0223
"01573560",2012,2133578.796,6755391.0839,280427.2118,1981258.6624
"01574000",1985,1872986.1272,3238398.077,654311.1112,960892.7148
"01574000",1986,1275576.3206,3189053.7887,447936.363,953465.058
"01574000",1987,1536186.8911,3153387.8971,493819.2488,946037.4064
"01574000",1988,1561481.4427,3017301.2873,513344.0742,898646.2325
"01574000",1989,1548803.9205,2895090.6236,506925.1782,851255.0561
"01574000",1990,1690395.1215,2759234.5708,528310.3033,803863.882
"01574000",1991,1722599.3995,2623147.8482,536066.4653,756472.7059
"01574000",1992,1741818.2323,2500970.1279,592851.484,709081.53
"01574000",1993,2400025.3256,2504284.3092,790635.6546,707539.1947
"01574000",1994,2610355.992,2490111.6267,741407.4448,705996.8588
"01574000",1995,2347929.6207,2506906.4678,699864.249,704454.522
"01574000",1996,2626780.7529,2492733.8536,633715.9341,702912.1869
"01574000",1997,2706427.3324,2496048.1146,696459.6026,701369.8585
"01574000",1998,2714982.625,2627436.5606,660633.8607,758890.2262
"01574000",1999,2554367.6885,2759088.6675,555596.2022,816410.5998
"01574000",2000,2720359.7116,2921642.5649,667386.3617,873930.974
"01574000",2001,2098750.3328,3053030.9407,458423.7565,931451.3496
"01574000",2002,2828721.9055,3184650.1296,577628.6006,988971.7254
"01574000",2003,1594318.5859,3051548.0118,326054.3501,928260.1405
"01574000",2004,1997189.0209,2900959.0961,386896.0609,867548.5549
"01574000",2005,1969518.4396,2750370.11,344731.4285,806836.9697
"01574000",2006,2121081.1455,2630682.7672,385523.9308,746125.3845
"01574000",2007,2622520.2307,2480093.7274,365402.8857,685413.7998
"01574000",2008,2246487.1182,2390505.1309,410675.4592,653993.5576
"01574000",2009,2767773.8376,2300949.6308,322954.7723,622573.3151
"01574000",2010,2343962.3406,2193643.5153,309957.2743,591153.0755
"01574000",2011,2199140.9508,2104054.9183,290157.2318,559732.8321
"01574000",2012,2274791.2485,1996979.5429,298149.6864,528312.5896
"01576000",1985,38757539.4899,69445948.5326,13205957.0205,15356648.7813
"01576000",1986,31758475.886,68765379.3436,10857483.6949,15261105.7823
"01576000",1987,36116334.5307,68300895.3384,11796546.7061,15165562.7881
"01576000",1988,34574223.8705,67936646.8816,11475380.9022,15194248.512
"01576000",1989,33537470.3092,67718911.2487,11136100.816,15222934.2421
"01576000",1990,36469554.7314,67386460.9287,11492483.2359,15251619.9735
"01576000",1991,34413535.9265,67074872.5387,10605680.0864,15280305.7104
"01576000",1992,35443288.5699,66690570.5878,12025648.5816,15308991.4366
"01576000",1993,44084004.0238,66743155.0742,14185006.1743,15383596.1827
"01576000",1994,48529205.4652,66847972.6364,13779404.6279,15458200.9423
"01576000",1995,42426408.2215,66911856.6435,12509624.2284,15532805.6961
"01576000",1996,42097952.0733,66937416.2959,10441802.9267,15607410.4569
"01576000",1997,42738729.3247,66969528.7114,11015587.2814,15682015.2064
"01576000",1998,43827983.2277,67232470.6449,10625916.3095,15962866.0769
"01576000",1999,43021070.3417,67634676.3912,9354994.3288,16243716.9499
"01576000",2000,42311100.6649,67885515.3877,10231862.8605,16524567.8368
"01576000",2001,35697044.7224,68249645.6344,7767687.4436,16805418.6905
"01576000",2002,44265946.7066,68442905.5117,9280277.2977,17086269.5769
"01576000",2003,28795950.4227,68007788.8978,5669876.6542,16954201.124
"01576000",2004,35858692.0706,67363058.5097,6759754.4163,16822132.6683
"01576000",2005,34291136.0244,66832616.3757,5952626.5176,16690064.2085
"01576000",2006,36987163.0459,66255327.6777,6453408.6971,16557995.7777
"01576000",2007,43306754.6942,65757739.2847,6330705.2801,16425927.3359
"01576000",2008,37724145.5162,65955650.6137,6788599.6812,16502531.4838
"01576000",2009,42728148.5786,66155775.8764,5122763.6117,16579135.6274
"01576000",2010,37888838.5372,66362452.5851,5249720.0563,16655739.7778
"01576000",2011,35695707.4869,66597848.8397,4820029.5606,16732343.9212
"01576000",2012,36098927.3042,66691943.768,4895804.5565,16808948.0801
"01576754",1985,2293378.1058,10276087.7137,806892.2897,2992065.4461
"01576754",1986,2138521.6952,10319547.1581,755436.1645,3018085.9931
"01576754",1987,2697067.708,10384314.965,867344.2954,3044106.5395
"01576754",1988,2633836.484,10463186.41,855178.0228,3076414.0791
"01576754",1989,2507757.3706,10541252.7517,813512.9733,3108721.617
"01576754",1990,2590534.9283,10620163.7121,805451.7924,3141029.1564
"01576754",1991,2517959.6138,10698231.0137,783150.1678,3173336.6947
"01576754",1992,2427320.0158,10777101.4961,823593.5484,3205644.233
"01576754",1993,3287013.3126,10674888.9019,1086967.1588,3154520.8665
"01576754",1994,3504539.6411,10574230.6281,984707.3993,3103397.5002
"01576754",1995,3138382.8101,10473572.378,929831.3765,3052274.134
"01576754",1996,3460850.9338,10371358.8146,813696.8852,3001150.7671
"01576754",1997,3466635.4251,10248549.4655,866702.8566,2950027.4009
"01576754",1998,3564863.2652,10256417.5155,846687.7526,2938675.0657
"01576754",1999,3488517.1265,10264285.6234,735313.6007,2927322.7285
"01576754",2000,3754161.1987,10249964.9034,902731.454,2915970.392
"01576754",2001,3032710.3618,10257832.945,649740.6459,2904618.057
"01576754",2002,4196896.5725,10243549.9452,832613.911,2893265.7209
"01576754",2003,2478105.79,10328965.6313,494436.3257,2905013.2778
"01576754",2004,3043969.007,10414420.8347,575509.3628,2916760.834
"01576754",2005,3114977.4127,10477686.3854,529271.7011,2928508.3896
"01576754",2006,3284075.7339,10563103.0079,582408.3987,2940255.9473
"01576754",2007,3964327.9371,10624851.8432,561992.0242,2952003.504
"01576754",2008,3409394.3386,10819274.0042,612588.1606,3021840.5194
"01576754",2009,3979349.1942,11012104.0992,457355.2267,3091677.5368
"01576754",2010,3285910.2647,11205775.084,421816.5963,3161514.5515
"01576754",2011,3072740.2041,11376491.7668,392380.1107,3231351.5693
"01576754",2012,3042390.1568,11569358.6038,400106.6429,3301188.5847
"01576787",1985,947933.3771,4128382.0176,333516.8036,1204847.7271
"01576787",1986,900365.1013,4146467.2787,318053.9181,1215582.2169
"01576787",1987,1083135.204,4173444.7371,348306.546,1226316.7064
"01576787",1988,1047982.8287,4200422.1933,345531.9756,1237538.4299
"01576787",1989,993547.811,4227399.2592,328091.1868,1248760.1529
"01576787",1990,1039808.1384,4254677.9761,325943.4857,1259981.8767
"01576787",1991,1006252.0052,4281655.4329,314312.5589,1271203.5997
"01576787",1992,966979.4512,4308632.5002,333185.4645,1282425.3232
"01576787",1993,1309545.2219,4262366.6912,434266.5678,1259683.0017
"01576787",1994,1386799.8547,4216100.4946,394542.5528,1236940.6804
"01576787",1995,1207476.4998,4169834.2942,362267.59,1214198.3588
"01576787",1996,1319160.3042,4123568.0975,318732.5391,1191456.0365
"01576787",1997,1323648.2413,4068108.8341,341047.0582,1168713.716
"01576787",1998,1388101.2258,4068409.7047,338264.2677,1162974.1217
"01576787",1999,1363725.4733,4068710.5734,297149.2462,1157234.5272
"01576787",2000,1498460.8556,4059517.8964,370357.1058,1151494.9333
"01576787",2001,1209330.3635,4059818.7685,265743.6433,1145755.3398
"01576787",2002,1708484.0926,4050926.5729,350566.399,1140015.7457
"01576787",2003,955388.4221,4087096.7041,196996.8764,1145565.9311
"01576787",2004,1188216.993,4123568.0975,234112.6523,1151116.1168
"01576787",2005,1168381.8496,4150545.5553,207756.9152,1156666.3026
"01576787",2006,1274107.4214,4186716.0754,233795.4916,1162216.4883
"01576787",2007,1420519.581,4213994.4043,198438.8175,1167766.675
"01576787",2008,1217346.1905,4287538.5393,224398.3356,1194712.6678
"01576787",2009,1520978.236,4360782.5829,177915.2534,1221658.6611
"01576787",2010,1297597.4848,4434326.7181,171244.0217,1248604.654
"01576787",2011,1217068.3533,4498678.1774,159543.6291,1275550.647
"01576787",2012,1269569.2122,4572222.3119,165892.9183,1302496.641
"01578310",1985,45354840.1272,91551755.5399,15480307.73,21780015.9665
"01578310",1986,37430660.1526,90939088.7713,12838019.6552,21737142.4938
"01578310",1987,42967145.7663,90598872.3346,13997655.4196,21694269.0255
"01578310",1988,41302876.8289,90369964.1399,13677833.0789,21784181.9468
"01578310",1989,39974146.6029,90300997.4224,13216658.4052,21874094.8713
"01578310",1990,43207891.0857,90106944.3656,13587557.46,21964007.798
"01578310",1991,41113162.3308,89929892.1219,12677988.5702,22053920.7306
"01578310",1992,42069451.5224,89695163.2298,14232159.2013,22143833.6538
"01578310",1993,52863461.3767,89514356.8068,17039851.0553,22106081.8668
"01578310",1994,57861254.3589,89387543.1888,16410009.7444,22068330.0932
"01578310",1995,50834343.331,89233892.9428,14963504.3871,22030578.314
"01578310",1996,51290743.939,89026197.6964,12623502.5219,21992826.5398
"01578310",1997,52037890.882,88780827.3272,13361933.6882,21955074.7588
"01578310",1998,53214301.7146,89073733.8168,12875607.0532,22217920.6299
"01578310",1999,52000351.6112,89503050.846,11277258.0337,22480766.5018
"01578310",2000,52240488.434,89746468.7839,12611011.5292,22743612.3884
"01578310",2001,43441119.6901,90137847.9633,9430930.7271,23006458.2447
"01578310",2002,54754164.003,90312505.2867,11392421.5313,23269304.1312
"01578310",2003,34834537.3162,90028397.2805,6882110.3482,23152445.1924
"01578310",2004,43480344.9389,89534879.1154,8189359.1983,23035586.248
"01578310",2005,41871915.6291,89109458.0951,7238990.6737,22918727.3007
"01578310",2006,44944497.7563,88691983.639,7871169.3913,22801868.3834
"01578310",2007,53288439.4109,88298131.8931,7724794.8759,22685009.4556
"01578310",2008,46277640.3807,88831754.9658,8324794.6067,22886937.6546
"01578310",2009,52888094.7747,89362779.1599,6298832.9561,23088865.8539
"01578310",2010,46332282.4644,89901632.3709,6361604.2183,23290794.0558
"01578310",2011,43615673.5829,90422413.4024,5867776.6735,23492722.2537
"01578310",2012,44089156.4711,90850596.3181,5951714.1842,23694650.4674
"01578475",1985,1100438.8633,5115690.4736,376494.7196,1456395.7012
"01578475",1986,1263029.6772,5129009.5073,439649.3466,1465643.0346
"01578475",1987,1537294.6551,5148225.6802,493786.787,1474890.3687
"01578475",1988,1499955.5809,5166501.6515,488811.1793,1484994.0901
"01578475",1989,1421130.8435,5184777.193,455805.5108,1495097.8113
"01578475",1990,1466020.9882,5208339.0648,454361.3024,1505201.5321
"01578475",1991,1446940.1982,5226615.0443,446515.6644,1515305.2527
"01578475",1992,1419266.3899,5244890.6112,469162.1207,1525408.9735
"01578475",1993,1841735.1277,5198735.2579,597672.6784,1502717.155
"01578475",1994,1925952.9273,5153519.6382,540708.2748,1480025.3374
"01578475",1995,1721077.0483,5107363.8279,500351.3418,1457333.5197
"01578475",1996,1855810.7243,5062148.2095,436176.0155,1434641.701
"01578475",1997,1843175.6838,5006690.1844,459826.8732,1411949.883
"01578475",1998,2234384.963,5001634.0867,533440.4749,1404181.0578
"01578475",1999,2502631.0893,4995637.8182,535471.1001,1396412.232
"01578475",2000,3149372.9816,4975054.3322,758680.0952,1388643.4058
"01578475",2001,2769839.9116,4969998.2615,598538.7329,1380874.5802
"01578475",2002,4189318.7886,4954699.7558,850831.8662,1373105.7551
"01578475",2003,2381297.8596,4985097.9526,482538.0297,1375897.4229
"01578475",2004,3007384.8407,5019841.9099,571841.5911,1378689.0921
"01578475",2005,2969856.8313,5039058.0518,510951.7306,1381480.7609
"01578475",2006,3152584.49,5069456.684,567128.6941,1384272.43
"01578475",2007,1898678.6376,5093958.2655,267152.9572,1387064.0983
"01578475",2008,2041906.0911,5174956.709,362444.9301,1416836.4783
"01578475",2009,2916997.8012,5249730.442,337163.3398,1446608.8597
"01578475",2010,2920170.4993,5330728.8868,385219.7029,1476381.2405
"01578475",2011,3232293.4105,5400545.2483,428175.4422,1506153.6209
"01578475",2012,3861902.0712,5481543.694,507701.067,1535926.0011
"01580520",1985,1393426.3838,678169.7928,376608.1267,153480.705
"01580520",1986,894777.2663,643475.4972,259387.8946,146719.4248
"01580520",1987,863907.3187,609698.168,273146.1396,139958.1445
"01580520",1988,887920.4178,599359.1786,282753.7071,139647.9511
"01580520",1989,823364.6448,598800.4576,194796.1771,139337.7587
"01580520",1990,795771.1487,596766.1014,222173.4405,139027.5663
"01580520",1991,1031816.4246,586985.7456,280678.1871,138717.374
"01580520",1992,1281356.5998,585868.3064,285662.3648,138407.1815
"01580520",1993,1218582.2785,576088.0289,275632.6641,137105.2799
"01580520",1994,1263399.2476,565748.9961,325901.5846,135803.3781
"01580520",1995,1548936.563,564631.5559,323424.0889,134501.4769
"01580520",1996,1585912.0669,554292.5245,333088.12,133199.5748
"01580520",1997,1724760.2033,543953.5322,377177.2242,131897.6743
"01580520",1998,1434568.9933,545228.6494,303932.4539,131630.0943
"01580520",1999,1194585.8605,538199.1052,229904.7429,131362.514
