STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
10,1,40100,1400000US10001040100,10001040100,401.0,Kent,DE,Delaware,"Census Tract 401, Kent County, Delaware",7078.0,467.0,2231.0,1.7444,0.7287,1.1444,0.6262,0.6451,0.3548,0.279,0.248,1.5269,0.3493,0.9205,0.0,0.0,0.0,0.0,0.0,0.9205,0.5808,1.0,0.1886,0.964,2.1526,0.8952,0.4336,0.2154,0.8692,1.5182,0.7553,0.5759,0.5759,0.5759,6.6941,0.6685,0.3141,0.3141,0.3141,0.3208,0.7197,0.6286,0.1676,0.2702,0.5478,0.4692,3.1239,0.4192,0.4335,0.6511,0.6111,0.6526,2.3483,0.7769,0.9003,0.0,0.9003,0.5611,6.6866,0.4759,0.0,1.0,0.0,1.0,1.0,3.0,0.6,1.67,8.45,0.25,25.31,0.2,0.0,0.0,0.0,0.0,0.0,0.0,31.12,3.44,23.27,4.94,1.06,60.38,16.2,21.2799,16.0,5.9,14.5,19.9849,7.8,15.6,14.6,24.2,14.2,2.8,20.6,0.0,33.6,10.8,6.9,16.3,12.6,0.5994,0.7575,0.5402,0.7032,0.7418
10,1,40201,1400000US10001040201,10001040201,402.01,Kent,DE,Delaware,"Census Tract 402.01, Kent County, Delaware",4736.0,413.0,7933.0,1.7547,0.7327,1.3547,0.7595,0.6451,0.3674,0.3551,0.2773,1.6449,0.4026,0.9759,0.7693,0.0,0.9139,0.0,0.0,2.6591,0.9579,1.0,0.2968,0.387,1.6838,0.6022,0.6841,0.2422,0.8951,1.8214,0.9268,0.4015,0.4015,0.4015,8.2107,0.9087,0.5487,0.5487,0.5487,0.4647,0.4533,0.5844,0.5574,0.6686,0.4474,0.2068,3.3826,0.4772,0.3053,0.8387,0.6885,0.0,1.8325,0.3495,0.7378,0.0,0.7378,0.4333,6.5016,0.446,0.0,1.0,0.0,1.0,0.0,2.0,0.4,1.67,8.51,0.3,26.04,41.49,82.97,0.0,58.37,0.0,0.0,0.0,43.48,11.17,81.25,8.57,4.33,33.23,34.3,28.1512,8.9,5.5,35.3,32.0838,6.3,8.5,12.4,27.8,15.5,0.0,6.9,0.0,31.3,10.5,6.1,15.5,10.9,0.4642,0.6964,0.3665,0.5229,0.6678
10,1,40202,1400000US10001040202,10001040202,402.02,Kent,DE,Delaware,"Census Tract 402.02, Kent County, Delaware",16940.0,915.0,10853.0,1.5725,0.6553,1.3725,0.7695,0.6074,0.3609,0.3399,0.2838,1.592,0.3776,0.9657,0.5709,0.0,0.7001,0.0,0.0,2.2367,0.9198,1.0,0.1116,0.5614,1.673,0.5936,0.66,0.3787,0.9145,1.9532,0.9398,0.4497,0.4497,0.4497,7.9046,0.8727,0.5798,0.5798,0.5798,0.3672,0.4784,0.3739,0.156,0.4553,0.4251,0.2286,2.4845,0.2854,0.5259,0.7467,0.5651,0.3749,2.2126,0.678,0.7683,0.7865,1.5548,0.9048,6.8317,0.4998,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.33,8.48,0.29,26.2,24.5,27.31,0.0,2.99,0.0,0.0,0.0,19.34,8.33,74.95,28.15,9.22,40.08,37.3,23.5269,9.4,3.9,13.9,24.9159,6.0,9.1,16.1,25.8,13.5,0.7,8.7,2.0,34.5,10.3,7.2,14.1,12.3,0.65,0.6494,0.6113,0.6756,0.5153
10,1,40203,1400000US10001040203,10001040203,402.03,Kent,DE,Delaware,"Census Tract 402.03, Kent County, Delaware",5443.0,427.0,6065.0,1.5762,0.6569,1.1762,0.6476,0.6773,0.3674,0.3399,0.2894,1.674,0.4161,0.9193,0.4501,0.0,0.0,0.0,0.0,1.3694,0.708,0.6384,0.114,0.6794,1.4318,0.3786,0.2546,0.3791,0.9286,1.5623,0.8889,0.5939,0.5939,0.5939,6.6314,0.6552,0.6456,0.6456,0.6456,0.5784,0.2203,0.0712,0.3494,0.6865,0.7998,0.1886,2.8942,0.3696,0.7472,0.6577,0.4175,0.399,2.2214,0.6849,0.8156,0.3832,1.1988,0.7319,6.96,0.521,0.0,1.0,0.0,0.0,1.0,2.0,0.4,2.0,8.51,0.29,26.34,0.12,8.44,0.0,0.0,0.0,0.0,37.29,19.78,7.0,0.24,28.22,15.19,63.47,45.1,33.9598,4.8,1.6,23.2,32.7861,13.5,8.0,20.0,24.3,11.4,0.8,12.0,0.1,34.6,10.6,6.7,14.9,12.6,0.6552,0.718,0.4939,0.7032,0.6058
10,1,40501,1400000US10001040501,10001040501,405.01,Kent,DE,Delaware,"Census Tract 405.01, Kent County, Delaware",4501.0,470.0,9435.0,2.2791,0.9016,1.6791,0.9163,0.6074,0.3495,0.4987,0.3022,1.7578,0.4516,0.9622,0.7404,0.9336,0.8397,0.0,0.0,3.4759,0.9927,0.6891,0.4339,0.2587,1.3817,0.3306,0.5407,0.7666,0.8966,2.2039,0.9651,0.4618,0.4618,0.4618,9.2811,0.9765,0.7313,0.7313,0.7313,0.617,0.6687,0.7466,0.5006,0.811,0.3021,0.4441,4.0901,0.6327,0.6796,0.3854,0.7396,0.6454,2.45,0.8383,0.827,0.0,0.827,0.4978,8.0984,0.7026,1.0,1.0,0.0,0.0,1.0,3.0,0.6,1.33,8.42,0.4,26.65,20.41,74.5,5.62,25.6,0.0,0.0,23.62,55.85,13.08,44.3,100.0,4.6,41.98,57.4,36.0832,14.2,7.3,31.6,38.9804,4.5,14.9,18.7,20.5,16.5,2.7,12.9,0.0,37.7,10.8,7.0,14.5,14.2,0.7925,0.7575,0.5632,0.8189,0.5611
10,1,40502,1400000US10001040502,10001040502,405.02,Kent,DE,Delaware,"Census Tract 405.02, Kent County, Delaware",2402.0,199.0,685.0,2.3759,0.9262,1.5759,0.8726,0.6074,0.3513,0.4441,0.2968,1.6996,0.4276,0.9443,0.5245,0.0,0.78,0.0,0.0,2.2488,0.9206,0.7986,0.1344,0.8644,1.7974,0.685,0.2618,0.5067,0.92,1.6885,0.9074,0.43,0.43,0.43,7.8643,0.8677,0.6751,0.6751,0.6751,0.6469,0.6861,0.3443,0.3871,0.736,0.4752,0.3669,3.6425,0.535,0.8796,0.6577,0.8351,0.5938,2.9662,0.9864,0.8516,0.0,0.8516,0.5169,8.1354,0.7082,1.0,1.0,1.0,0.0,1.0,4.0,0.8,1.33,8.43,0.36,26.53,5.92,18.58,0.0,11.05,0.0,0.0,4.55,23.29,4.92,0.64,52.83,11.22,37.06,49.0,37.8491,14.8,3.7,25.1,35.0265,6.7,12.8,23.8,24.3,18.8,2.1,15.2,0.0,42.3,10.6,9.7,14.0,16.8,0.9077,0.718,0.9619,0.9201,0.5033
10,1,40700,1400000US10001040700,10001040700,407.0,Kent,DE,Delaware,"Census Tract 407, Kent County, Delaware",4908.0,1004.0,3724.0,2.5109,0.9582,1.7109,0.9292,0.6074,0.3457,0.4441,0.3133,1.7105,0.4321,0.9277,0.7524,0.9697,0.6977,0.0,0.0,3.3475,0.9907,0.7497,0.2772,0.4598,1.4867,0.4312,0.6612,0.4557,0.0,1.1169,0.5366,0.5948,0.5948,0.5948,8.2564,0.9131,0.7169,0.7169,0.7169,0.7585,0.5681,0.7397,0.6172,0.725,0.2588,0.4366,4.1039,0.6354,0.8647,0.1796,0.7848,0.6377,2.4668,0.847,0.6497,0.8396,1.4893,0.8727,8.7769,0.7978,1.0,1.0,1.0,0.0,1.0,4.0,0.8,1.33,8.4,0.36,26.92,1.09,78.04999999999998,38.57,2.86,0.0,0.0,11.3,41.5,9.78,75.23999999999998,42.28,0.0,63.58,55.1,45.1963,11.4,7.2,39.7,34.5104,4.0,14.7,23.2,16.7,17.5,2.6,3.0,2.9,37.1,10.5,8.3,13.6,14.5,0.7697,0.6964,0.8508,0.8353,0.4553
10,1,40900,1400000US10001040900,10001040900,409.0,Kent,DE,Delaware,"Census Tract 409, Kent County, Delaware",2646.0,323.0,3681.0,1.7091,0.714,1.3091,0.7332,0.6074,0.34,0.5868,0.3706,1.9048,0.5145,0.9826,0.8245,0.0,0.0,0.0,0.0,1.8071,0.8655,0.3853,0.4564,0.0196,0.8613,0.0446,0.7498,0.7666,0.0,1.5164,0.7541,0.5948,0.5948,0.5948,6.6844,0.6663,0.6082,0.6082,0.6082,0.7102,0.7005,0.1003,0.8911,0.6858,0.1227,0.8635,4.0741,0.6294,0.8176,0.0451,0.933,0.2502,2.0459,0.5351,0.0,0.9838,0.9838,0.6507,7.712,0.6428,0.0,1.0,1.0,0.0,0.0,2.0,0.4,1.33,8.37,0.47,28.24,56.87,96.74,0.0,0.0,0.0,0.0,100.0,57.78,17.0,96.24,100.0,0.0,63.58,40.4,41.8014,15.3,1.9,69.3,32.7663,2.4,31.0,21.7,8.8,22.8,0.3,0.0,34.8,33.1,10.6,7.8,15.3,11.9,0.5714,0.718,0.7565,0.6363,0.6465
10,1,41000,1400000US10001041000,10001041000,410.0,Kent,DE,Delaware,"Census Tract 410, Kent County, Delaware",6559.0,547.0,8788.0,2.6615,0.9865,1.8615,0.9803,0.6074,0.3359,0.4853,0.3287,1.7573,0.4514,0.9378,0.6098,0.9237,0.8039,0.0,0.0,3.2752,0.99,0.5974,0.3281,0.3534,1.2789,0.2436,0.2493,0.48,0.897,1.6263,0.8981,0.4672,0.4672,0.4672,8.4049,0.9265,0.76,0.76,0.76,0.7624,0.7397,0.6849,0.7492,0.8186,0.584,0.5315,4.8703,0.7823,0.4461,0.7072,0.8913,0.7316,2.7762,0.9586,0.8632,0.7007,1.5639,0.9096,9.9704,0.935,1.0,1.0,0.0,1.0,1.0,4.0,0.8,1.33,8.35,0.39,27.3,3.61,36.8,2.59,15.81,0.0,0.0,49.93,46.43,11.75,0.06,47.23,4.67,42.84,62.3,45.4895,16.8,6.5,51.2,39.4268,8.4,17.4,14.8,25.1,20.7,4.2,16.3,1.1,35.8,11.5,6.2,16.9,14.2,0.7141,0.8594,0.3868,0.8189,0.7899
10,1,41100,1400000US10001041100,10001041100,411.0,Kent,DE,Delaware,"Census Tract 411, Kent County, Delaware",3920.0,389.0,4490.0,1.3568,0.5534,1.1568,0.6345,0.6074,0.3273,0.4723,0.3298,1.7368,0.4426,0.9822,0.677,0.9729,0.0,0.0,0.0,2.6321,0.9543,0.5973,0.0442,0.5401,1.1816,0.173,0.0,0.6281,0.0,0.6281,0.2322,0.5026,0.5026,0.5026,6.6812,0.6655,0.5137,0.5137,0.5137,0.7289,0.0877,0.6674,0.9946,0.997,0.0142,0.0065,3.4963,0.5031,0.007,0.9178,0.0859,0.3491,1.3598,0.0959,0.4769,0.9349,1.4118,0.8308,6.7816,0.4913,0.0,0.0,0.0,1.0,0.0,1.0,0.2,1.33,8.3,0.38,27.33,55.58,55.23,43.97,0.0,0.0,0.0,49.97,6.49,8.58,0.0,80.18,0.0,48.31,31.1,43.0939,2.5,6.3,99.8,67.92,0.6,0.9,1.1,30.5,6.3,0.6,0.6,7.7,13.2,10.1,1.8,18.0,3.2,0.0053,0.5987,0.0064,0.0057,0.8594
10,1,41200,1400000US10001041200,10001041200,412.0,Kent,DE,Delaware,"Census Tract 412, Kent County, Delaware",4649.0,384.0,3588.0,1.9832,0.8155,1.3832,0.7752,0.6074,0.3306,0.6647,0.3218,1.9245,0.5227,0.9819,0.6469,0.0,0.0,0.0,0.0,1.6288,0.7979,0.7189,0.2482,0.2799,1.247,0.218,0.3386,0.7026,0.0,1.0412,0.5023,0.5444,0.5444,0.5444,6.3859,0.6027,0.7118,0.7118,0.7118,0.4409,0.6588,0.8574,0.5283,0.6193,0.44,0.2661,3.8108,0.5721,0.562,0.7305,0.8316,0.562,2.6861,0.9364,0.8843,0.5527,1.437,0.8448,8.6457,0.7805,1.0,1.0,0.0,0.0,1.0,3.0,0.6,1.33,8.32,0.54,27.13,54.9,46.61,0.0,0.0,0.0,0.0,16.98,38.32,12.83,9.49,94.5,0.0,55.7,54.3,27.0413,13.9,9.5,33.4,30.175,6.2,10.1,16.7,25.5,18.7,1.8,18.6,0.4,38.4,11.1,7.0,15.4,14.9,0.8154,0.8076,0.5632,0.8547,0.6567
10,1,41300,1400000US10001041300,10001041300,413.0,Kent,DE,Delaware,"Census Tract 413, Kent County, Delaware",2221.0,231.0,11498.0,2.2882,0.9043,1.4882,0.8305,0.6074,0.3338,0.6329,0.3275,1.9016,0.513,0.9936,0.716,0.0,0.0,0.0,0.0,1.7096,0.8276,0.4304,0.7571,0.0751,1.2626,0.2304,0.7665,0.7666,0.0,1.5331,0.7653,0.5948,0.5948,0.5948,7.0017,0.7285,0.7252,0.7252,0.7252,0.8368,0.5636,0.8467,0.8725,0.8207,0.4687,0.4223,4.8313,0.7753,0.2011,0.7821,0.8483,0.562,2.3935,0.8062,0.0,0.5527,0.5527,0.2891,8.5027,0.7597,1.0,1.0,0.0,1.0,1.0,4.0,0.8,1.33,8.34,0.51,27.27,94.96,66.97,0.0,0.0,0.0,0.0,96.41,82.04,15.5,98.61000000000001,100.0,0.0,63.58,56.4,51.8198,11.3,9.2,66.4,39.5683,6.6,14.3,10.4,26.5,19.2,1.8,0.0,0.4,37.8,11.9,6.6,17.3,14.6,0.7959,0.8966,0.471,0.8406,0.8182
10,1,41400,1400000US10001041400,10001041400,414.0,Kent,DE,Delaware,"Census Tract 414, Kent County, Delaware",3639.0,406.0,6110.0,2.0844,0.8467,1.2844,0.7186,0.6074,0.3379,0.5371,0.3585,1.8409,0.4876,0.9761,0.7873,0.0,0.0,0.0,0.0,1.7634,0.8472,0.3853,0.2477,0.0319,0.6649,0.0127,0.7891,0.6242,0.0,1.4133,0.6875,0.6047,0.6047,0.6047,6.2872,0.5811,0.79,0.79,0.79,0.6894,0.5922,0.8338,0.7997,0.9038,0.4474,0.3043,4.5706,0.7272,0.2212,0.6182,0.5918,0.4203,1.8515,0.3647,0.0,0.8914,0.8914,0.5531,8.1035,0.7033,1.0,1.0,0.0,1.0,1.0,4.0,0.8,1.33,8.36,0.43,27.97,42.06,87.95999999999998,0.0,0.0,0.0,0.0,100.0,38.27,16.5,100.0,79.31,0.0,64.9,67.9,40.4498,12.0,8.9,56.7,45.8221,6.3,11.1,10.8,23.7,13.9,0.9,0.0,4.4,36.7,11.3,5.9,16.6,14.9,0.7534,0.836,0.3289,0.8547,0.767
10,1,41500,1400000US10001041500,10001041500,415.0,Kent,DE,Delaware,"Census Tract 415, Kent County, Delaware",4525.0,352.0,2994.0,2.1881,0.8766,1.3881,0.7779,0.6074,0.3321,0.5618,0.3187,1.82,0.4787,0.9466,0.517,0.0,0.0,0.0,0.0,1.4636,0.7389,0.455,0.797,0.2667,1.5187,0.4613,0.7891,0.7346,0.0,1.5237,0.7588,0.6515,0.6515,0.6515,6.9775,0.7239,0.6681,0.6681,0.6681,0.751,0.391,0.8157,0.7174,0.7947,0.3448,0.3157,4.1303,0.6405,0.4093,0.8638,0.5786,0.5837,2.4354,0.8302,0.0,0.6153,0.6153,0.3388,7.8491,0.6642,1.0,1.0,0.0,1.0,1.0,4.0,0.8,1.33,8.33,0.45,27.05,7.16,17.24,0.0,0.0,0.0,0.0,91.9,84.95999999999998,13.0,100.0,98.52,0.0,73.78,48.0,44.6583,7.7,8.5,48.2,38.0368,5.0,11.4,14.2,28.5,13.7,2.0,0.0,0.6,37.0,11.2,7.4,15.8,15.7,0.7656,0.8225,0.6609,0.887,0.6957
10,1,41600,1400000US10001041600,10001041600,416.0,Kent,DE,Delaware,"Census Tract 416, Kent County, Delaware",2117.0,172.0,1942.0,1.8683,0.7742,1.2683,0.7087,0.6074,0.3306,0.5618,0.2979,1.7977,0.4691,0.944,0.5522,0.0,0.0,0.0,0.0,1.4962,0.7503,0.4198,0.7569,0.212,1.3887,0.3376,0.45,0.7666,0.0,1.2166,0.5826,0.6572,0.6572,0.6572,6.5564,0.6396,0.5431,0.5431,0.5431,0.6855,0.3162,0.7327,0.3311,0.7183,0.3784,0.1453,3.3075,0.4603,0.8775,0.4725,0.8451,0.4203,2.6154,0.9135,0.7147,0.4452,1.1599,0.7175,7.6259,0.6287,1.0,0.0,1.0,0.0,1.0,3.0,0.6,1.33,8.32,0.45,26.55,5.75,23.43,0.0,0.0,0.0,0.0,97.85,82.03,13.67,25.94,100.0,0.0,74.90999999999998,33.8,40.2096,6.4,7.1,22.3,34.2075,5.4,6.8,23.7,21.7,19.1,0.9,5.7,0.2,38.0,10.1,9.2,13.4,15.0,0.8028,0.5987,0.9393,0.8592,0.4322
10,1,41701,1400000US10001041701,10001041701,417.01,Kent,DE,Delaware,"Census Tract 417.01, Kent County, Delaware",6142.0,599.0,8698.0,1.75,0.7309,1.15,0.63,0.6074,0.3289,0.3993,0.3231,1.6587,0.409,0.0,0.7138,0.0,0.0,0.0,0.0,0.7138,0.4406,0.6379,0.3019,0.1839,1.1237,0.1397,0.7332,0.5058,0.9359,2.1749,0.9625,0.6813,0.6813,0.6813,6.3524,0.5952,0.5625,0.5625,0.5625,0.3712,0.3801,0.417,0.3292,0.6915,0.5781,0.2031,2.9702,0.3866,0.7226,0.4278,0.8417,0.4409,2.433,0.8285,0.6897,0.5072,1.1969,0.7313,7.1626,0.5548,1.0,0.0,1.0,0.0,1.0,3.0,0.6,1.33,8.31,0.33,27.16,0.0,66.36,0.0,0.0,0.0,0.0,37.41,43.93,14.0,92.93,52.63,19.31,79.76999999999998,35.6,23.726,7.5,4.2,22.2,33.0142,8.3,8.4,19.5,21.1,19.0,1.0,4.5,0.3,35.8,10.1,8.0,13.5,13.3,0.7141,0.5987,0.7983,0.7596,0.4444
10,1,41702,1400000US10001041702,10001041702,417.02,Kent,DE,Delaware,"Census Tract 417.02, Kent County, Delaware",4612.0,321.0,2490.0,1.4755,0.6112,0.8755,0.416,0.6074,0.3273,0.4295,0.2788,1.643,0.4015,0.9637,0.6385,0.0,0.0,0.0,0.0,1.6022,0.7885,0.6907,0.1909,0.5031,1.3847,0.3338,0.0,0.539,0.0,0.539,0.1837,0.5352,0.5352,0.5352,5.7041,0.4475,0.5954,0.5954,0.5954,0.3575,0.5106,0.5241,0.237,0.2517,0.3195,0.1662,2.3666,0.2617,0.5139,0.6384,0.6597,0.4599,2.2719,0.7233,0.7752,0.3832,1.1584,0.7173,6.3923,0.428,1.0,0.0,1.0,0.0,1.0,3.0,0.6,1.33,8.3,0.35,26.08,22.01,44.21,0.0,0.0,0.0,0.0,23.23,31.44,9.08,0.0,59.85,0.0,54.11,39.0,23.0736,10.1,5.0,17.8,19.4872,4.7,7.4,15.9,24.0,15.0,1.1,9.1,0.1,36.0,10.0,7.6,12.7,13.2,0.7232,0.5713,0.7108,0.7523,0.3505
10,1,41801,1400000US10001041801,10001041801,418.01,Kent,DE,Delaware,"Census Tract 418.01, Kent County, Delaware",10008.0,561.0,5089.0,2.1549,0.867,1.5549,0.8625,0.6074,0.3495,0.3242,0.3008,1.5819,0.3731,0.9602,0.5545,0.0,0.7764,0.0,0.0,2.2911,0.9235,0.8331,0.1477,0.8236,1.8044,0.6898,0.4602,0.4255,0.945,1.8307,0.9275,0.5753,0.5753,0.5753,8.0834,0.8945,0.5709,0.5709,0.5709,0.6137,0.6804,0.7175,0.284,0.6463,0.602,0.4757,4.0196,0.6173,0.6906,0.3456,0.7888,0.4935,2.3185,0.7568,0.9132,0.0,0.9132,0.5744,7.8222,0.6604,0.0,1.0,0.0,1.0,1.0,3.0,0.6,1.33,8.42,0.28,26.62,18.02,23.9,0.0,10.46,0.0,0.0,1.42,25.33,5.39,27.82,36.34,25.18,60.21,36.4,35.901,14.6,6.9,20.0,31.2184,8.7,15.8,18.9,19.9,17.6,1.3,22.5,0.0,34.8,10.8,6.8,15.5,13.2,0.6658,0.7575,0.516,0.7523,0.6678
10,1,41802,1400000US10001041802,10001041802,418.02,Kent,DE,Delaware,"Census Tract 418.02, Kent County, Delaware",6020.0,496.0,2233.0,1.1945,0.4659,0.9945,0.5138,0.6074,0.3379,0.3242,0.2846,1.5541,0.3605,0.0,0.4542,0.0,0.0,0.0,0.0,0.4542,0.3016,0.7138,0.0858,0.8867,1.6863,0.6043,0.383,0.4219,0.9417,1.7466,0.9167,0.6397,0.6397,0.6397,6.0809,0.5355,0.6511,0.6511,0.6511,0.4084,0.6431,0.3296,0.5645,0.3583,0.8187,0.3043,3.4269,0.4873,0.3278,0.8701,0.4745,0.2502,1.9226,0.4239,0.5809,0.0,0.5809,0.3135,6.5815,0.459,0.0,1.0,0.0,0.0,0.0,1.0,0.2,1.33,8.36,0.28,26.22,0.0,8.84,0.0,0.0,0.0,0.0,17.95,14.33,4.67,15.7,35.67,22.9,71.46,45.8,25.5049,13.4,3.6,35.8,22.3149,14.1,11.1,12.8,28.7,12.2,0.3,1.6,0.0,31.6,10.6,6.1,15.0,11.5,0.4822,0.718,0.3665,0.594,0.6166
10,1,41900,1400000US10001041900,10001041900,419.0,Kent,DE,Delaware,"Census Tract 419, Kent County, Delaware",5336.0,576.0,2457.0,1.4293,0.5893,0.8293,0.3782,0.4572,0.342,0.2465,0.2252,1.2709,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2191,0.8782,2.0973,0.8688,0.5079,0.4185,0.0,0.9264,0.4489,0.5675,0.5675,0.5675,4.8621,0.2597,0.2794,0.2794,0.2794,0.3913,0.8203,0.4719,0.126,0.4256,0.884,0.6165,3.7356,0.5555,0.4278,0.2563,0.6597,0.5088,1.8526,0.3656,0.8782,0.5072,1.3854,0.8169,7.253,0.5696,0.0,1.0,0.0,1.0,1.0,3.0,0.6,0.67,8.38,0.23,24.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.94,4.75,36.95,35.01,0.0,59.11,14.1,24.6674,20.7,4.6,12.4,24.109,17.0,20.0,14.5,18.4,15.0,1.4,17.9,0.3,34.5,10.8,7.3,16.5,12.8,0.65,0.7575,0.6363,0.7203,0.7587
10,1,42000,1400000US10001042000,10001042000,420.0,Kent,DE,Delaware,"Census Tract 420, Kent County, Delaware",3193.0,267.0,1139.0,1.3333,0.5416,0.7333,0.3036,0.4572,0.3306,0.2308,0.2198,1.2384,0.2366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2258,0.9813,2.2071,0.9191,0.0,0.0,0.0,0.0,0.0,0.5827,0.5827,0.5827,4.0282,0.1142,0.2812,0.2812,0.2812,0.5826,0.7005,0.5492,0.0939,0.3307,0.7154,0.5485,3.5208,0.5082,0.4093,0.604,0.744,0.399,2.1563,0.6312,0.9496,0.6572,1.6068,0.9288,7.5651,0.6191,0.0,1.0,0.0,1.0,1.0,3.0,0.6,0.67,8.32,0.22,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.76,3.0,0.0,0.0,0.0,61.54,14.2,34.1998,15.3,5.2,10.5,21.5888,11.1,17.9,14.2,23.5,16.6,0.8,29.4,0.8,33.7,10.7,7.3,16.2,12.7,0.605,0.7373,0.6363,0.7119,0.7328
10,1,42100,1400000US10001042100,10001042100,421.0,Kent,DE,Delaware,"Census Tract 421, Kent County, Delaware",3881.0,231.0,1993.0,1.9035,0.7873,1.1035,0.5974,0.5508,0.3257,0.2631,0.2523,1.3919,0.2931,0.0,0.2785,0.0,0.0,0.0,0.0,0.2785,0.2148,1.0,0.2308,0.8644,2.0952,0.8678,0.5093,0.3352,0.9019,1.7464,0.9167,0.6048,0.6048,0.6048,6.1168,0.543,0.4564,0.4564,0.4564,0.5115,0.6527,0.2275,0.1436,0.5996,0.5601,0.3192,3.0142,0.396,0.8775,0.3715,0.6239,0.4935,2.3664,0.7893,0.9156,0.4452,1.3608,0.8037,7.1978,0.5605,1.0,1.0,1.0,0.0,1.0,4.0,0.8,1.0,8.29,0.24,25.42,0.0,0.01,0.0,0.0,0.0,0.0,0.0,36.32,4.92,37.24,21.32,5.73,64.93,26.1,30.5181,13.7,2.9,13.3,29.4698,8.0,11.5,23.7,20.3,14.4,1.3,22.9,0.2,37.0,10.5,7.7,15.1,14.0,0.7656,0.6964,0.7342,0.8068,0.6272
10,1,42201,1400000US10001042201,10001042201,422.01,Kent,DE,Delaware,"Census Tract 422.01, Kent County, Delaware",12282.0,742.0,7105.0,1.2293,0.4857,1.0293,0.5416,0.6074,0.3222,0.3242,0.2432,1.497,0.3365,0.9316,0.3655,0.0,0.0,0.0,0.0,1.2971,0.6856,0.8027,0.1104,0.633,1.5461,0.4864,0.3017,0.4204,0.0,0.7221,0.2913,0.5355,0.5355,0.5355,5.5978,0.4239,0.6288,0.6288,0.6288,0.3619,0.7031,0.3443,0.4835,0.6646,0.3861,0.2214,3.1649,0.4291,0.4397,0.5902,0.6711,0.7082,2.4092,0.8156,0.8904,0.3832,1.2736,0.7619,7.4765,0.6054,0.0,1.0,0.0,0.0,0.0,1.0,0.2,1.33,8.27,0.28,25.18,1.9,2.53,0.0,0.0,0.0,0.0,4.12,19.15,7.5,4.67,35.38,0.0,54.21,42.8,23.2674,15.4,3.7,30.5,31.9183,5.5,8.9,14.7,23.3,15.2,3.7,19.3,0.1,31.8,10.6,6.1,15.0,11.4,0.4937,0.718,0.3665,0.5831,0.6166
